Date,general_cpi,food_cpi,food_inflation,bdi_mean,bdi_std,bdi_min,bdi_max,bdi_range,bdi_cv,bdi_month_return,bdi_first_second_change,bdi_pct_extreme_days,bdi_positive_days,bdi_intraday_range_mean,bdi_last,bdi_momentum_3m,bdi_roll3_mean,bdi_roll6_mean,bdi_roll3_std,Brent_USD_per_barrel,brent_mom_pct,brent_yoy_pct,brent_roll3_mean,policy_rate,policy_change_1m,policy_change_12m,bwa_food_inflation_hcp,ken_food_inflation,nam_food_inflation,zaf_food_inflation,zwe_food_inflation,Brent_USD_per_barrel_lag12,bdi_mean_lag12,policy_rate_lag12,zaf_food_inflation_lag12,bdi_momentum_3m_lag12,food_inflation_lag1,food_inflation_lag2,food_inflation_lag3,food_inflation_lag6,food_inflation_lag12,food_inflation_lag13,food_inflation_lag18,food_inflation_lag24,food_inflation_roll3,food_inflation_roll6,food_inflation_roll12
2011-11-01,84.141869,86.635997,8.582524,1835.3181818181818,41.078770283022926,1759.0,1912.0,153.0,0.02238236982010809,-0.03451882845188281,0.015021459227467782,0.0,0.36363636363636365,0.0,1846.0,0.32327204797954967,1916.0678210678216,1655.651515151515,135.47753634681249,110.77,0.004990019960079861,0.29889774859287055,111.05,12.0,0.0,0.0,8.582524,26.203804,7.171133,10.826772,3.736655,85.28,2321.318181818182,12.0,1.195219,-0.04564142175489305,8.363636,7.727273,7.086308,6.274459,3.552279,3.355705,4.583902,6.116643,7.725739000000002,7.1573095,6.054601416666666
2011-12-01,84.410957,87.193739,9.01343,1868.8235294117646,48.46162824095685,1738.0,1930.0,192.0,0.025931623547254215,-0.06659505907626206,-0.024721123862796124,0.058823529411764705,0.35294117647058826,0.0,1738.0,0.015439196993228377,1925.5393005687129,1728.2508912655974,128.3490915087585,107.87,-0.04395993973234058,0.1795516675779114,109.39666666666666,12.0,0.0,0.0,9.01343,24.98173,10.055897,11.198428,5.786618,91.45,2030.9444444444443,12.0,1.596806,-0.25317948489373243,8.582524,8.363636,7.727273,6.726633,4.366577,3.552279,4.509537,4.654443,8.224477666666667,7.541987,6.4737885
2012-01-01,84.855988,87.451953,8.91433,1039.3809523809523,287.1582274967019,680.0,1624.0,944.0,0.2762781315540725,-0.5812807881773399,-0.37040704533962576,0.8571428571428571,0.0,0.0017709563164108619,680.0,-0.49848352557327336,1581.1742212036334,1673.8937484084543,469.5057099605255,110.69,0.01040620721131913,0.14680895151263984,109.77666666666666,12.0,0.0,0.0,8.91433,24.573932,10.178972,10.172745,4.821429,96.52,1401.8,12.0,3.373016,-0.47952970297029707,9.01343,8.582524,8.363636,6.765548,4.700337,4.366577,3.167785,3.556485,8.653196666666668,7.923119833333334,6.861026249999999
2012-02-01,85.073328,87.958053,8.928115,702.6190476190476,32.32410275703904,647.0,750.0,103.0,0.046005161497649605,0.13293051359516617,0.05030471648118717,0.0,0.5714285714285714,0.0,750.0,-0.6171677180667448,1203.6078431372555,1559.8378321025382,600.1966986530244,119.33,0.07727724113027001,0.15050134978789043,112.63,12.0,0.0,0.0,8.928115,22.071723,11.355426,9.788868,4.982206,103.72,1181.1,12.0,3.578529,-0.4911942665805088,8.91433,9.01343,8.582524,7.086308,5.292929,4.700337,3.284182,3.268428,8.836761333333335,8.281250166666666,7.212192333333333
2012-03-01,85.456262,88.619081,8.786611,858.9545454545455,55.06660665803885,763.0,934.0,171.0,0.0641088715921498,0.2241153342070774,0.11399485401051579,0.0,1.0,0.0,934.0,-0.5403768563825221,866.9848484848491,1396.2620745267802,168.52450697097186,125.45,0.1629739501251506,0.09429518492672706,118.49000000000001,12.0,0.0,0.0,8.786611,20.311394,10.521285,8.728653,5.123675,114.64,1492.695652173913,12.0,4.771372,-0.2650238876513271,8.928115,8.91433,9.01343,7.727273,5.314461,5.292929,3.355705,2.870879,8.951958333333335,8.588218,7.5151245
2012-04-01,86.284226,89.837852,7.661839,1020.5263157894736,87.9143323045873,926.0,1156.0,230.0,0.08614607085029184,0.2366167023554604,0.14722124877647924,0.05263157894736842,0.7368421052631579,0.0,1155.0,-0.018140256032485036,860.6999696210229,1220.9370954123276,158.9608211732068,119.75,0.08185021230463452,-0.028476391367840415,121.50999999999999,12.0,0.0,0.0,7.661839,16.241581,9.157008,8.522727,4.745167,123.26,1342.5555555555557,12.0,4.761905,-0.04226312201772309,8.786611,8.928115,8.91433,8.363636,6.484777,5.314461,3.355705,3.78933,8.876352000000002,8.764774333333333,7.804470333333332
2012-05-01,87.433027,90.550522,7.610163,1103.695652173913,72.2687124447293,923.0,1165.0,242.0,0.06547884129323514,-0.1987847222222222,-0.07557296199593844,0.08695652173913043,0.17391304347826086,0.0,923.0,0.5708308163776465,994.3921711393114,1099.0000071382826,124.44596203583805,110.34,-0.07533729992457883,-0.04043829898252016,118.51333333333332,12.0,0.0,0.0,7.610163,14.573902,8.219414,6.902985,4.577465,114.99,1352.4,12.0,6.138614,0.14503429006858037,7.661839,8.786611,8.928115,8.582524,6.274459,6.484777,3.552279,4.583902,8.458855000000002,8.647808166666666,7.902558833333333
2012-06-01,87.878057,91.159908,7.805057,937.421052631579,45.93995572661932,872.0,1004.0,132.0,0.049006746325628375,0.11061946902654873,0.09228187919463093,0.0,0.7368421052631579,0.000525148792157778,1004.0,0.0913511752074263,1020.5476735316557,943.7662610082517,83.13730182883596,95.16,-0.24145077720207253,-0.16401651585697974,108.41666666666667,12.0,0.0,0.0,7.805057,10.528196,6.867923,6.133829,4.745167,113.83,1433.2272727272727,12.0,6.95825,-0.0398395877686335,7.610163,7.661839,8.786611,9.01343,6.726633,6.274459,4.366577,4.509537,8.01953766666667,8.485748,8.0138675
2012-07-01,88.157495,91.562722,8.030709,1056.4545454545455,82.18314464699719,897.0,1162.0,265.0,0.07779146296506059,-0.1145113524185587,-0.09983889734180607,0.13636363636363635,0.2727272727272727,0.0,897.0,0.03520558863519163,1032.5237500866797,946.6118598538509,85.68151981885059,102.62,-0.1430480167014614,-0.12268102932375813,102.70666666666666,12.0,0.0,0.0,8.030709,6.624222,8.13895,5.350554,4.378284,116.97,1365.5238095238096,12.0,7.539683,0.017107861103557553,7.805057,7.610163,7.661839,8.91433,6.765548,6.726633,4.700337,3.167785,7.6923530000000016,8.284352499999999,8.103736166666666
2012-08-01,88.426584,91.86225,7.792995,758.9130434782609,58.78691338870201,703.0,878.0,175.0,0.07746198842395567,-0.1993166287015945,-0.11643976897689778,0.0,0.17391304347826086,0.0,703.0,-0.3123892062241481,917.5962138547957,955.994192497053,149.75815344746192,113.36,0.02736994743520027,0.028488477590274064,103.71333333333332,12.0,0.0,0.0,7.792995,3.618097,7.228918,4.972376,4.203152,110.22,1386.9545454545455,12.0,7.100592,0.025550536420101633,8.030709,7.805057,7.610163,8.928115,7.086308,6.765548,5.292929,3.284182,7.815309666666668,8.137082333333334,8.20916625
2012-09-01,89.140703,92.22375,7.643159,707.05,43.73782537370889,661.0,774.0,113.0,0.06185959320233207,0.09742120343839544,0.1002524877469182,0.15,0.35,0.0,766.0,-0.24574981752849367,840.8058629776027,930.6767682546287,188.5489578604508,112.86,0.18600252206809587,0.00026588673225202974,109.61333333333334,12.0,0.0,0.0,7.643159,2.910029,9.053889,5.82878,4.878049,112.83,1840.409090909091,12.0,8.498024,0.2841013605657925,7.792995,8.030709,7.805057,8.786611,7.727273,7.086308,5.314461,3.355705,7.876253666666668,7.947895666666667,8.268056833333333
2012-10-01,89.523636,92.781492,7.658198,952.4347826086956,100.48601263448492,777.0,1109.0,332.0,0.10550434997686266,0.3204633204633205,0.2024236668073729,0.2608695652173913,0.6086956521739131,0.0,1026.0,-0.09846118159404083,806.1326086956527,919.3281793911657,129.3278330000655,111.71,0.0885792243227439,0.01971702418986765,112.64333333333333,12.0,0.0,0.0,7.658198,1.440047,9.818413,6.25,5.043478,109.55,2072.4761904761904,12.0,10.23622,0.5177151625052308,7.643159,7.792995,8.030709,7.661839,8.363636,7.727273,6.484777,3.355705,7.822287666666668,7.757320333333333,8.261047333333334
2012-11-01,90.403348,93.081021,7.439199,1024.6363636363637,63.7222734883819,916.0,1104.0,188.0,0.06219013471494995,0.08600000000000008,0.11443579401557069,0.045454545454545456,0.6363636363636364,0.0,1086.0,0.3501367151897088,894.7070487483537,906.1516313015742,166.47715469232924,109.06,-0.037932251235003545,-0.015437392795883298,111.21,12.0,0.0,0.0,7.439199,1.732054,10.558149,7.104796,3.945111,110.77,1835.3181818181818,12.0,10.826772,0.32327204797954967,7.658198,7.643159,7.792995,7.610163,8.582524,8.363636,6.274459,3.552279,7.698117333333335,7.7567135,8.202260833333334
2012-12-01,90.682786,93.494163,7.225776,855.6875,135.08995459816148,699.0,1077.0,378.0,0.15787300223289633,-0.350974930362117,-0.22750757170853375,0.5,0.0,0.0,699.0,0.2102220493600171,944.2528820816871,892.5293725296442,84.77108736593804,109.49,-0.029860003544214142,0.015018077315286815,110.08666666666666,12.0,0.0,0.0,7.225776,1.726075,7.685921,6.537102,3.760684,107.87,1868.8235294117646,12.0,11.198428,0.015439196993228377,7.439199,7.658198,7.643159,7.805057,9.01343,8.582524,6.726633,4.366577,7.5801853333333336,7.728219500000001,8.10698375
2013-01-01,91.231313,94.000263,7.487894,770.5909090909091,43.63338508954232,698.0,838.0,140.0,0.05662328036158385,0.08882521489971351,0.09375710453326058,0.09090909090909091,0.5909090909090909,0.0,760.0,-0.1909252757650456,883.6382575757583,844.8854331357048,129.30857234004034,112.96,0.01118968758392258,0.020507724275002248,110.50333333333333,12.0,0.0,0.0,7.487894,2.398595,7.50745,5.923345,3.747871,110.69,1039.3809523809523,12.0,10.172745,-0.49848352557327336,7.225776,7.439199,7.658198,8.030709,8.91433,9.01343,6.765548,4.700337,7.441057666666668,7.631672666666667,7.958012583333333
2013-02-01,91.396905,94.403077,7.327384,744.95,5.762629151424036,735.0,757.0,22.0,0.00773559185371372,0.009333333333333416,-0.005828735259114981,0.0,0.5,0.0,757.0,-0.2729615828231745,790.4094696969704,842.5582592226615,57.967922034162015,116.05,0.06409315972858964,-0.02748680130729908,112.83333333333333,12.0,0.0,0.0,7.327384,4.033481,6.989904,5.769231,4.745763,119.33,702.6190476190476,12.0,9.788868,-0.6171677180667448,7.487894,7.225776,7.439199,7.792995,8.928115,8.91433,7.086308,5.292929,7.3842896666666675,7.541203499999999,7.839142916666667
2013-03-01,91.893684,94.960819,7.156177,876.1,51.12924798977588,776.0,935.0,159.0,0.058360059342284984,0.17268041237113407,0.0987681080885805,0.0,0.85,0.0,910.0,0.02385508728361696,797.213636363637,870.7332592226616,69.51012753982398,108.47,-0.009315919262033012,-0.13535273017138305,112.49333333333333,12.0,0.0,0.0,7.156177,2.926665,6.904982,5.410122,4.201681,125.45,858.9545454545455,12.0,8.728653,-0.5403768563825221,7.327384,7.487894,7.225776,7.643159,8.786611,8.928115,7.727273,5.314461,7.347018000000001,7.4636016666666665,7.705748666666666
2013-04-01,92.493958,95.270676,6.047367,874.0,11.47170431975999,856.0,896.0,40.0,0.013125519816659027,-0.036830357142857095,0.011205390305401908,0.0,0.38095238095238093,0.0,863.0,0.1341945378399103,831.683333333334,857.6607954545456,75.12060857951873,102.25,-0.09481232294617559,-0.14613778705636749,108.92333333333333,12.0,0.0,0.0,6.047367,3.569745,6.788613,5.933682,3.52349,119.75,1020.5263157894736,12.0,8.522727,-0.018140256032485036,7.156177,7.327384,7.487894,7.658198,7.661839,8.786611,8.363636,6.484777,7.323818333333334,7.382438,7.5698791666666665
2013-05-01,92.773396,95.570205,5.543515,851.3809523809524,28.295717326966972,809.0,892.0,83.0,0.03323508383390046,-0.061484918793503485,-0.05766861000942336,0.0,0.19047619047619047,0.0,809.0,0.14286992735210724,867.160317460318,828.7848935786436,13.705610958825861,102.56,-0.11624299870745369,-0.07050933478339683,104.42666666666666,12.0,0.0,0.0,5.543515,4.278475,6.998136,5.933682,3.535354,110.34,1103.695652173913,12.0,6.902985,0.5708308163776465,6.047367,7.156177,7.327384,7.439199,7.610163,7.661839,8.582524,6.274459,6.843642666666668,7.113966166666667,7.435339833333334
2013-06-01,92.990737,95.725133,5.007931,940.5,129.6560226542767,801.0,1171.0,370.0,0.13785860994606774,0.45285359801488845,0.26899879372738233,0.3,0.85,0.0,1171.0,0.07350759045771027,888.6269841269847,842.9203102453102,46.32507593780589,102.92,-0.05116622107495161,0.08154686843211434,102.57666666666667,12.0,0.0,0.0,5.007931,6.497205,8.209096,6.304729,2.852349,95.16,937.421052631579,12.0,6.133829,0.0913511752074263,5.543515,6.047367,7.156177,7.225776,7.805057,7.610163,9.01343,6.726633,6.249019666666668,6.798018833333333,7.263119166666667
2013-07-01,93.15633,95.828419,4.65877,1123.1304347826087,32.07704411091023,1062.0,1179.0,117.0,0.02856039077697953,-0.0992366412213741,-0.02049967969250477,0.043478260869565216,0.34782608695652173,0.0,1062.0,0.285046264053328,971.6704623878544,901.6768978605936,138.53029845676286,107.93,0.05555012224938882,0.05174429935685043,104.47000000000001,12.0,0.0,0.0,4.65877,8.437078,6.361551,6.654991,1.677852,102.62,1056.4545454545455,12.0,5.350554,0.03520558863519163,5.007931,5.543515,6.047367,7.487894,8.030709,7.805057,8.91433,6.765548,5.532937666666668,6.4283779999999995,7.030025333333334
2013-08-01,93.37367,96.17959,4.699798,1088.095238095238,59.46755818251222,996.0,1169.0,173.0,0.05465289811084274,0.06191369606003749,0.09980745667775248,0.047619047619047616,0.5238095238095238,0.00045312242544076457,1132.0,0.27803568432238923,1050.5752242926162,958.8677708764666,96.92410692936963,111.28,0.08502340093603733,-0.01834862385321101,107.37666666666667,12.0,0.0,0.0,4.699798,9.735322,7.238358,7.368421,1.008403,113.36,758.9130434782609,12.0,4.972376,-0.3123892062241481,4.65877,5.007931,5.543515,7.327384,7.792995,8.030709,8.928115,7.086308,5.070072000000001,5.956857333333333,6.749030416666667
2013-09-01,93.60136,96.530761,4.670176,1680.5238095238096,318.4343918372541,1139.0,2127.0,988.0,0.1894852010025881,0.7585601404741,0.3732401197720967,0.5238095238095238,0.8095238095238095,0.0,2003.0,0.7868408394724185,1297.2498274672196,1092.9384057971013,332.38693602921506,111.6,0.0843373493975903,-0.011164274322169154,110.27,12.0,0.0,0.0,4.670176,12.55093,5.965802,6.196213,-0.332226,112.86,707.05,12.0,5.82878,-0.24574981752849367,4.699798,4.65877,5.007931,7.156177,7.643159,7.792995,8.786611,7.727273,4.788833000000001,5.518926333333333,6.491264000000001
2013-10-01,93.818701,96.788975,4.31927,1883.1739130434783,202.04739591894884,1484.0,2146.0,662.0,0.10729088509537144,-0.2457372116349047,-0.1472659209412185,0.30434782608695654,0.34782608695652173,0.0,1504.0,0.6767187983895941,1550.5976535541758,1261.1340579710145,413.15630134752564,109.08,0.010655054201797354,-0.023543102676573224,110.65333333333332,12.0,0.0,0.0,4.31927,12.029701,4.830448,4.537815,-0.662252,111.71,952.4347826086956,12.0,6.25,-0.09846118159404083,4.670176,4.699798,4.65877,6.047367,7.658198,7.643159,7.661839,8.363636,4.676248000000001,5.104592833333333,6.243515416666667
2013-11-01,94.149887,97.047189,4.260985,1558.857142857143,80.93904231845451,1483.0,1821.0,338.0,0.051922039610445524,0.1940983606557376,0.003978965819456448,0.19047619047619047,0.47619047619047616,0.0,1821.0,0.43264770240700234,1707.5182884748108,1379.0467563837128,163.83488113469969,107.79,-0.03136232925952542,-0.011644966073720897,109.49,12.0,0.0,0.0,4.260985,10.656654,4.283587,3.9801,-1.650165,109.06,1024.6363636363637,12.0,7.104796,0.3501367151897088,4.31927,4.670176,4.699798,5.543515,7.439199,7.658198,7.610163,8.582524,4.563081333333335,4.816576666666667,5.965271416666667
2013-12-01,94.418975,97.140146,3.899691,2178.0588235294117,136.49014185474866,1865.0,2337.0,472.0,0.0626659575858354,0.22091152815013415,0.033068290607382034,0.29411764705882354,0.7058823529411765,0.0,2277.0,0.29605948525453063,1873.363293143345,1585.3065603052817,309.7173978548487,110.76,-0.007526881720430034,0.011599232806649207,109.21,12.0,0.0,0.0,3.899691,10.410955,6.083857,3.9801,-2.14168,109.49,855.6875,12.0,6.537102,0.2102220493600171,4.260985,4.31927,4.670176,5.007931,7.225776,7.439199,7.805057,9.01343,4.416810333333335,4.602821666666666,5.70042025
2014-01-01,95.195192,97.398361,3.614987,1472.409090909091,306.3559490730799,1110.0,2113.0,1003.0,0.20806442378315554,-0.47468054898248935,-0.2601550206888513,0.5,0.18181818181818182,0.0,1110.0,-0.21812367901301932,1736.4416857652159,1643.5196696596952,384.8864620855146,108.12,-0.008800880088008722,-0.04284702549575059,108.89,12.0,0.0,0.0,3.614987,10.142114,6.999184,4.934211,-1.970443,112.96,770.5909090909091,12.0,5.923345,-0.1909252757650456,3.899691,4.260985,4.31927,4.65877,7.487894,7.225776,8.030709,8.91433,4.159982000000002,4.418114999999999,5.4232465
2014-02-01,95.629873,97.749532,3.544858,1139.85,57.501739104134934,1084.0,1258.0,174.0,0.05044675975271741,0.15096065873741993,0.08744620456002195,0.0,0.7,0.0,1258.0,-0.26879123900293267,1596.7726381461682,1652.1454633104888,530.1595130002322,108.9,0.01029780128026725,-0.06161137440758291,109.25999999999999,12.0,0.0,0.0,3.544858,9.136545,7.209702,5.950413,-3.236246,116.05,744.95,12.0,5.769231,-0.2729615828231745,3.614987,3.899691,4.260985,4.699798,7.327384,7.487894,7.792995,8.928115,3.925221000000001,4.244151166666666,5.10050425
2014-03-01,95.961058,98.007746,3.208614,1484.142857142857,98.26102264595342,1276.0,1621.0,345.0,0.06620725368386504,0.06739811912225702,0.037569095281221765,0.42857142857142855,0.6666666666666666,0.0,1362.0,-0.3185937674824163,1365.4673160173168,1619.4153045803303,195.47838827520573,107.48,-0.029613578909353566,-0.009126947543099395,108.16666666666667,12.0,0.0,0.0,3.208614,8.286955,8.59217,7.781457,-3.709677,108.47,876.1,12.0,5.410122,0.02385508728361696,3.544858,3.614987,3.899691,4.670176,7.156177,7.327384,7.643159,8.786611,3.686512000000001,4.051661166666666,4.78529375
2014-04-01,96.726925,98.358917,3.241544,1045.35,126.66710410820124,930.0,1316.0,386.0,0.12117195590778328,-0.2834346504559271,-0.1554962435745354,0.3,0.2,0.0,943.0,-0.2900410582533265,1223.114285714286,1479.7779857397502,230.94263102890537,107.76,-0.0033296337402886067,0.053887530562347186,108.04666666666667,12.0,0.0,0.0,3.241544,8.086074,8.911426,8.731466,-3.727715,102.25,874.0,12.0,5.933682,0.1341945378399103,3.208614,3.544858,3.614987,4.31927,6.047367,7.156177,7.658198,7.661839,3.456153000000001,3.8080675,4.456330166666667
2014-05-01,96.954616,98.617131,3.188155,992.6666666666666,28.448784391135824,934.0,1027.0,93.0,0.028658950024649923,-0.05941591137965763,-0.02820744488615834,0.047619047619047616,0.3333333333333333,0.0023977365367093464,934.0,-0.12912517728940942,1174.0531746031752,1385.4129063746711,269.8343784916432,109.54,0.005876951331496683,0.06805772230889229,108.25999999999999,12.0,0.0,0.0,3.188155,8.887154,9.892779,9.555189,-3.739837,102.56,851.3809523809524,12.0,5.933682,0.14286992735210724,3.241544,3.208614,3.544858,4.260985,5.543515,6.047367,7.439199,7.610163,3.331672000000001,3.6284465000000004,4.2225115833333335
2014-06-01,97.223704,98.77206,3.182995,911.5714285714286,57.44264219947706,824.0,1004.0,180.0,0.06301496558475779,-0.08993576017130622,-0.10157872870793516,0.19047619047619047,0.5238095238095238,0.0,850.0,-0.3857926653190875,983.1960317460322,1174.3316738816739,67.39025328443954,111.8,0.04019352437662804,0.0862806062961523,109.7,12.0,0.0,0.0,3.182995,8.409911,10.079457,9.719934,-3.425775,102.92,940.5,12.0,6.304729,0.07350759045771027,3.188155,3.241544,3.208614,3.899691,5.007931,5.543515,7.225776,7.805057,3.2127710000000014,3.4496415000000002,4.026231583333334
2014-07-01,97.337549,98.916659,3.222677,795.5652173913044,67.21662814225532,723.0,894.0,171.0,0.08448914893823764,-0.15548098434004476,-0.1377753031427863,0.13043478260869565,0.391304347826087,0.0,755.0,-0.23894846951613868,899.9344375431338,1061.5243616287094,99.06467582736293,106.77,-0.00918708240534527,-0.010747706847030636,109.37,12.0,0.0,0.0,3.222677,9.058589,8.965907,9.195402,-2.805281,107.93,1123.1304347826087,12.0,6.654991,0.285046264053328,3.182995,3.188155,3.241544,3.614987,4.65877,5.007931,7.487894,8.030709,3.2042313333333343,3.330192166666667,3.8741535833333334
2014-08-01,97.606637,98.968302,2.899485,937.1,149.73938763907884,751.0,1147.0,396.0,0.1597901906296861,0.5272969374167775,0.31847086660751267,0.3,0.75,0.0,1147.0,-0.05597716588314294,881.4122153209115,1027.7326949620428,75.43346260092,101.61,-0.07239364615665511,-0.08689791516894319,106.72666666666665,12.0,0.0,0.0,2.899485,10.853971,8.571439,9.477124,-2.828619,111.28,1088.095238095238,12.0,7.368421,0.27803568432238923,3.222677,3.182995,3.188155,3.544858,4.699798,4.65877,7.327384,7.792995,3.197942333333335,3.264807166666666,3.7544791666666666
2014-09-01,97.77223,99.123231,2.685641,1122.7272727272727,53.17104638015104,1038.0,1197.0,159.0,0.0473588267353572,-0.07645525629887051,-0.0769230769230771,0.045454545454545456,0.4090909090909091,0.0,1063.0,0.23163938396660555,951.7974967061931,967.4967642261121,164.07548543279998,97.09,-0.13157423971377458,-0.13001792114695332,101.82333333333332,12.0,0.0,0.0,2.685641,8.395393,8.35994,8.589951,-3.0,111.6,1680.5238095238096,12.0,6.196213,0.7868408394724185,2.899485,3.222677,3.182995,3.208614,4.670176,4.699798,7.156177,7.643159,3.1017190000000014,3.157245,3.604453083333333
2014-10-01,97.886075,99.226516,2.518408,1100.9565217391305,173.66830407963693,930.0,1428.0,498.0,0.15774310851558523,0.35355450236966823,0.2046853104246633,0.2608695652173913,0.43478260869565216,0.0,1428.0,0.38386708929937696,1053.5945981554685,976.7645178493004,101.47282862531787,87.43,-0.18113702350847605,-0.19847818115144844,95.37666666666667,12.0,0.0,0.0,2.518408,8.164692,7.458742,7.717042,-3.166667,109.08,1883.1739130434783,12.0,4.537815,0.6767187983895941,2.685641,2.899485,3.222677,3.241544,4.31927,4.670176,6.047367,7.658198,2.9359343333333343,3.0700828333333336,3.439075166666667
2014-11-01,98.165513,99.474402,2.501064,1332.15,93.46278460041279,1153.0,1484.0,331.0,0.0701593548777636,-0.20810439560439564,-0.0848907418056355,0.25,0.35,0.0,1153.0,0.4215665350549569,1185.2779314888019,1033.345073404856,127.65987929352865,79.44,-0.218187186300561,-0.26301141107709436,87.98666666666666,12.0,0.0,0.0,2.501064,7.538606,7.225902,7.336523,-2.684564,107.79,1558.857142857143,12.0,3.9801,0.43264770240700234,2.518408,2.685641,2.899485,3.188155,4.260985,4.31927,5.543515,7.439199,2.701178000000001,2.9495601666666666,3.2890033333333335
2014-12-01,97.937823,99.62933,2.562467,909.6111111111111,115.69541090542512,782.0,1137.0,355.0,0.12719216980990974,-0.31222515391380823,-0.17290149023159185,0.2222222222222222,0.0,0.0,782.0,-0.18982006297795773,1114.239210950081,1033.0183538281365,211.58237291984707,62.34,-0.3579153362859203,-0.43716143011917663,76.40333333333334,12.0,0.0,0.0,2.562467,7.710481,7.033889,7.017544,-2.693603,110.76,2178.0588235294117,12.0,3.9801,0.29605948525453063,2.501064,2.518408,2.685641,3.182995,3.899691,4.260985,5.007931,7.225776,2.5683710000000013,2.8350449999999996,3.14234325
2015-01-01,98.71404,99.62933,2.290562,725.1904761904761,44.567498300464486,608.0,771.0,163.0,0.06145626530368076,-0.21141374837872895,-0.05275603988395605,0.23809523809523808,0.19047619047619047,0.0,608.0,-0.3413087057743879,988.983862433863,1021.2892302946651,311.16714338953295,47.76,-0.4537344161043121,-0.55826859045505,63.179999999999986,12.0,0.0,0.0,2.290562,7.674199,6.497494,6.112853,-2.847571,108.12,1472.409090909091,12.0,4.934211,-0.21812367901301932,2.562467,2.501064,2.518408,3.222677,3.614987,3.899691,4.65877,7.487894,2.5273130000000013,2.7316236666666662,3.0309079166666666
2015-02-01,98.331106,99.835902,2.134404,542.4444444444445,23.993190755178418,509.0,590.0,81.0,0.04423160933973899,-0.0847457627118644,-0.0674177396280401,0.0,0.3333333333333333,0.0,540.0,-0.5928052813538682,725.7486772486778,955.5133043687391,183.58396980433452,58.1,-0.2686304128902316,-0.46648301193755737,56.06666666666666,12.0,0.0,0.0,2.134404,8.696157,6.589649,6.084243,-2.842809,108.9,1139.85,12.0,5.950413,-0.26879123900293267,2.290562,2.562467,2.501064,2.899485,3.544858,3.614987,4.699798,7.327384,2.451364333333334,2.5762711666666664,2.9205391666666665
2015-03-01,98.651942,99.835902,1.865318,575.9545454545455,17.605403047082348,548.0,602.0,54.0,0.030567348041655087,0.0985401459854014,0.04920663219825294,0.0,0.7727272727272727,0.0,602.0,-0.36681232405901065,614.5298220298226,864.3845164899514,97.28857590642544,55.89,-0.10346487006737248,-0.4799962783773726,53.916666666666664,12.0,0.0,0.0,1.865318,10.955497,5.495907,5.222734,-2.847571,107.48,1484.142857142857,12.0,7.781457,-0.3185937674824163,2.134404,2.290562,2.562467,2.685641,3.208614,3.544858,4.670176,7.156177,2.329144333333334,2.448757666666667,2.803001333333333
2015-04-01,99.697247,99.835902,1.501628,591.35,8.474574977698383,578.0,601.0,23.0,0.014330895371097292,-0.008389261744966459,0.024285120819774297,0.0,0.4,0.0,591.0,-0.18455906494188712,569.9163299663306,779.4500962000961,25.005666873466946,59.52,0.24623115577889454,-0.4476614699331849,57.836666666666666,12.0,0.0,0.0,1.501628,13.41956,5.184191,4.393939,-2.861953,107.76,1045.35,12.0,8.731466,-0.2900410582533265,1.865318,2.134404,2.290562,2.518408,3.241544,3.208614,4.31927,6.047367,2.0967613333333346,2.312037166666667,2.6910600000000002
2015-05-01,99.86284,99.887545,1.288228,597.0,22.360679774997898,573.0,637.0,64.0,0.03745507499999648,0.0034071550255536653,0.00318738466700208,0.05263157894736842,0.42105263157894735,0.0005388898868331237,589.0,0.10057353543629666,588.1015151515157,656.9250962000962,10.89230368838715,64.08,0.1029259896729775,-0.4150082161767391,59.830000000000005,12.0,0.0,0.0,1.288228,13.203172,4.475119,4.210526,-2.871622,109.54,992.6666666666666,12.0,9.555189,-0.12912517728940942,1.501628,1.865318,2.134404,2.501064,3.188155,3.241544,4.260985,5.543515,1.8337833333333347,2.142573833333333,2.546067
2015-06-01,100.256123,99.784259,1.024783,699.0454545454545,93.37098421158841,589.0,829.0,240.0,0.13356926020254536,0.3582342954159592,0.2756732761171945,0.18181818181818182,0.6818181818181818,0.0,800.0,0.21371636019256557,629.1318181818187,621.8308201058202,60.61285372935006,61.48,0.10001789228842362,-0.45008944543828266,61.69333333333333,12.0,0.0,0.0,1.024783,13.385336,4.117052,4.054054,-3.378378,111.8,911.5714285714286,12.0,9.719934,-0.3857926653190875,1.288228,1.501628,1.865318,2.562467,3.182995,3.188155,3.899691,5.007931,1.5517246666666678,1.9404345,2.38773975
2015-07-01,100.359619,99.887545,0.981518,975.3478260869565,128.10422202099642,794.0,1131.0,337.0,0.1313420900674416,0.42443324937027715,0.2777184932237755,0.17391304347826086,0.782608695652174,0.0,1131.0,0.649357953981494,757.1310935441376,663.5237117552334,195.74786197969118,56.56,-0.04973118279569899,-0.47026318254191246,60.706666666666656,12.0,0.0,0.0,0.981518,12.140679,5.293568,4.210526,-3.735144,106.77,795.5652173913044,12.0,9.195402,-0.23894846951613868,1.024783,1.288228,1.501628,2.290562,3.222677,3.182995,3.614987,4.65877,1.2715463333333343,1.6841538333333332,2.20788875
